name,credit,personal,corp
대운자산대부(주),1,0,0
대영에셋대부(주),1,0,0
대야자산관리대부(주),1,0,0
대아자산관리대부(주),1,0,0
대신자산관리대부(주),1,0,0
대성인베스트자산관리대부(주),1,0,0
대성머니대부(주),1,0,0
대산대부(주),1,0,0
대부원(유),1,0,0
대부에이엠시(주),1,0,0
대복에이엠씨대부(주),1,0,0
대명에이엠씨대부(주),1,0,0
다은컨설팅대부(주),1,0,0
다원엔피엘대부(주),1,0,0
다우컨설팅(주),1,0,0
다빈치에이엠씨대부(주),1,0,0
뉴프라임론대부(주),1,0,0
뉴리더스자산대부(주),1,0,0
노바엔피엘자산관리대부(주),1,0,0
노바에셋대부(주),1,0,0
넥스트어드바이져앤대부(주),1,0,0
네이트자산관리대부(주),1,0,0
넘버스자산대부(주),1,0,0
내일자산관리대부(유),1,0,0
남일에셋대부(유),1,0,0
남양유업(주),1,0,0
나인베스트에셋대부(주),1,0,0
나이스제7차대부(유),1,0,0
나이스인베스트대부(주),1,0,0
나우에셋대부(주),1,0,0
나무에셋대부(주),1,0,0
나르샤대부(주),1,0,0
나루에셋대부(유),1,0,0
나래에셋대부(유),1,0,0
나라자산관리대부(주),1,0,0
나라대부금융(주),1,0,0
나눔파트너스대부(주),1,0,0
나눔자산관리대부(주),1,0,0
나눔대부자산(주),1,0,0
길담대부(주),1,0,0
금융연합자산관리대부(주),1,0,0
금원캐피탈대부(주),1,0,0
금송에이엠씨대부(주),1,0,0
금손자산관리대부(주),1,0,0
글로벌홀딩스무역대부(주),1,0,0
글로벌자산관리대부(주),1,0,0
글로벌북성(주),1,0,0
글로리대부(주),1,0,1
극동회원권대부(유),1,0,0
그린씨엔에스자산관리대부(주),1,0,0
그룹더케이대부(주),1,0,0
그레이벨리비제1차대부(유),1,0,0
그레이벨리비디에스대부(유),1,0,0
권원엔피엘자산관리대부(주),1,0,0
굿애플엔피엘대부(주),1,0,0
굿모닝대부투자(주),1,0,0
굿머니에셋대부(주),1,0,0
굿리치에이엠씨대부(유),1,0,0
굿굿에이엠씨대부(주),1,0,0
국제캐피탈대부(주),1,0,0
국제자산관리대부금융(유),1,0,0
국두대부(주),1,0,0
교하파이낸셜대부(주),1,0,0
공유지분부동산투자대부(주),1,0,1
공감에셋대부(주),1,0,0
골드플러스대부(유),1,0,0
골드탑대부(주),1,0,0
골드코리아금융대부(주),1,0,0
골드엔피엘대부(주),1,0,0
골드에셋파트너스(주),1,0,0
골드스톤프라퍼티대부(주),1,0,0
골드리치컨설팅대부(주),1,0,0
고봉디벨롭대부(주),1,0,0
고든인베스트대부(주),1,0,0
건한에이엠씨대부(주),1,0,0
갤럭시소셜대부(주),1,0,0
강산인베스트먼트대부(주),1,0,0
강남대부동산금융(주),1,0,0
가온금융대부(주),1,0,0
가교에이엠씨대부(주),1,0,0
㈜케이와이비에이엠씨대부,1,0,0
㈜오성알앤시대부,1,0,0
㈜에스엔제이파이낸셜대부,1,0,0
67넝거너스트리트대부(주),1,0,0
4319에이엠씨대부법인(주),1,0,0
(주)히어로비케이대부,1,0,0
(주)히든자산관리대부,1,0,0
(주)희망엔피엘자산관리대부,1,0,0
(주)휴인베스트대부,1,0,0
(주)후담클라우드대부,1,0,0
(주)효진글로벌대부,1,0,0
(주)효자파트너스대부,1,0,0
(주)효신대부,1,0,0
(주)효성리더스대부,1,0,0
(주)화인씨엔씨대부,1,0,0
(주)화인씨에스대부,1,0,0
(주)화이트자산관리대부,1,0,0
(주)화산엔피엘대부,1,0,0
(주)홍티경매유튜브대부3호,1,0,0
(주)홍티경매유튜브대부,1,0,0
(주)홍익엔피엘대부,1,0,0
(주)호원대부,1,0,0
(주)형통대부,1,0,0
(주)형지대부,1,0,0
(주)형제캐피탈대부,1,0,0
(주)현타대부,1,0,0
(주)현애고대부,1,0,0
(주)현민자산관리대부,1,0,0
(주)현대앤피엘자산관리대부,1,0,0
(주)현대부동산지분대부,1,0,0
(주)현대베리타스투자2호대부,1,0,0
(주)헬로머니대부,1,0,0
(주)헤라대부중개,1,0,0
(주)행복연금대부,1,0,0
(주)해피니스대부,1,0,0
(주)해인컨설팅대부,1,0,0
(주)해솔엔피엘대부,1,0,0
(주)해방새대부,1,0,0
(주)해드림대부,1,0,1
(주)해담은엔피엘대부,1,0,0
(주)한패스대부,1,0,0
(주)한투대부자산관리,1,0,0
(주)한진파이낸스대부,1,0,0
(주)한진자산관리유동화대부,1,0,0
(주)한주대부,1,0,0
(주)한일에셋대부,1,0,0
(주)한울자산관리대부,1,0,0
(주)한울에이엠씨대부,1,0,0
(주)한신에셋대부,1,0,0
(주)한승자산관리대부,1,0,0
(주)한솔에셋대부,1,0,0
(주)한성에스앤에스대부,1,0,0
(주)한설대부,1,0,0
(주)한빛자산운영대부,1,0,0
(주)한빛자산관리대부,1,0,0
(주)한별자산관리대부금융,1,0,0
(주)한마홀딩스벤처대부,1,0,0
(주)한마음캐피탈대부,1,0,0
(주)한마음연합대부,1,0,1
(주)한마음에이엠씨대부,1,0,0
(주)한뜻대부,1,0,0
(주)한남대부,1,0,0
(주)한국투자자산대부,1,0,0
(주)한국탐정대부,1,0,0
(주)한국퀵대부,1,0,0
(주)한국채권관리대부,1,0,0
(주)한국에이스대부,1,0,0
(주)한국비즈니스금융대부,1,0,0
(주)한국니치대부금융,1,0,0
(주)한국기업금융대부,1,0,0
(주)한국금융자산관리대부,1,0,0
(주)한경파트너스대부,1,0,0
(주)한강자산관리대부,1,0,0
(주)하하금융대부,1,0,0
(주)하트캐싱대부,1,0,0
(주)하츠자산관리대부,1,0,0
(주)하츠만자산운용대부,1,0,0
(주)하준파이낸셜대부,1,0,0
(주)하이플러스대부,1,0,0
(주)하이투자금융대부,1,0,0
(주)하이텍대부,1,0,0
(주)하이원자산관리대부,1,0,0
(주)하이라인대부법인,1,0,0
(주)하우징크라우드대부,1,0,0
(주)하모니파트너스대부,1,0,0
(주)하나컴퍼니대부,1,0,0
(주)하나엔피엘대부,1,0,0
(주)하나미래자산대부,1,0,0
(주)하나리츠자산관리대부,1,0,0
(주)하나더자산관리대부,1,0,0
(주)하나더드림대부,1,0,0
(주)핑크스톤대부,1,0,0
(주)필로스자산관리대부,1,0,0
(주)필래대부,1,0,0
(주)핀후드대부,1,0,0
(주)핀투비상생금융대부,1,0,0
(주)핀옥션소셜대부,1,0,0
(주)핀베스트대부,1,0,0
(주)핀메이트대부,1,0,0
(주)피치자산관리대부,1,0,0
(주)피제이대부,1,0,0
(주)피엠케이대부건설,1,0,0
(주)피엘파이낸싱대부,1,0,0
(주)피엔케이에이엠씨대부,1,0,0
(주)피엔에스대부,1,0,0
(주)피어펀딩대부,1,0,0
(주)피앤지대부,1,0,0
(주)피앤에스자산관리,1,0,0
(주)피앤씨인베스트먼트대부,1,0,0
(주)피디아이파이낸셜대부,1,0,0
(주)피닉스인피니티대부,1,0,0
(주)피너츠대부,1,0,0
(주)플레이핀테크대부,1,0,0
(주)플러스자산관리대부,1,0,0
(주)플랜비,1,0,0
(주)프리펀딩대부,1,0,0
(주)프리몬트대부,1,0,0
(주)프리메라인베스트먼트대부,1,0,0
(주)프로핏대부,1,0,0
(주)프로펀딩대부,1,0,0
(주)프로이즈에셋대부,1,0,0
(주)프런티어파트너스대부,1,0,0
(주)프랭크자산관리대부,1,0,0
(주)프랜드대부,1,0,0
(주)프라임대부솔루션,1,0,0
(주)프라미스대부,1,0,0
(주)풀잎대부,1,0,0
(주)포켓핀테크대부,1,0,0
(주)포렉스터치대부,1,0,0
(주)평택로지스틱스,1,0,0
(주)평구파이낸스대부,1,0,0
(주)펜타어드밴스대부,1,0,0
(주)페어컬렉션대부,1,0,0
(주)펀딩하이대부,1,0,0
(주)펀딩팩토리투자대부,1,0,0
(주)펀딩어헤드소셜대부,1,0,0
(주)펀딩매니아대부,1,0,0
(주)펀디드크라우드대부,1,0,0
(주)펀드1번가대부,1,0,0
(주)퍼시픽홀딩스대부,1,0,0
(주)퍼스티어대부,1,0,0
(주)퍼스트투자대부,1,0,0
(주)퍼스트와이제이대부,1,0,0
(주)퍼스트디엠대부,1,0,0
(주)팝콘크라우드대부,1,0,0
(주)팍스핀테크대부금융,1,0,0
(주)팍스대부,1,0,1
(주)파트너스크라우드펀딩대부,1,0,0
(주)파인엔피엘대부,1,0,0
(주)파인솔루션대부,1,0,0
(주)파인부동산대부,1,0,0
(주)파인디앤씨대부,1,0,0
(주)파워네트워크대부,1,0,0
(주)파스타대부,1,0,0
(주)파란에셋대부,1,0,0
(주)티플레인대부,1,0,0
(주)티제이대부,1,0,0
(주)티웨일자산관리대부,1,0,0
(주)티엠에프앤아이대부,1,0,0
(주)티엠에셋대부파트너스,1,0,0
(주)티에이파이낸셜대부,1,0,0
(주)티에스신용투자대부,1,0,0
(주)티앤에이파트너스대부,1,0,0
(주)티아이,1,0,0
(주)트리니티에이엠씨대부,1,0,1
(주)트루펀드대부,1,0,0
(주)트루브로대부,1,0,0
(주)트로바인베스트먼트앤대부,1,0,0
(주)트렌드이십대부,1,0,0
(주)트러스트투자운용대부,1,0,0
(주)투플러스대부,1,0,0
(주)투모인베스트먼트에이엠씨대부,1,0,0
(주)투디지트크라우드대부,1,0,0
(주)통일자산관리대부,1,0,0
(주)통일감정평가법인,1,0,0
(주)토방대부,1,0,1
(주)토마토자산관리대부,1,0,0
(주)토마토대부,1,0,0
(주)템코파이낸셜대부,1,0,0
(주)텐텐자산관리대부,1,0,0
(주)테크엔피엘대부,1,0,0
(주)테크에셋대부,1,0,0
(주)테크로스비전인베스트먼트대부,1,0,0
(주)테이팩자산대부,1,0,0
(주)테라크라우드대부,1,0,0
(주)테라윈자산대부,1,0,0
(주)탱크대부,1,0,0
(주)태형자산관리대부,1,0,0
(주)태평양대부자산관리,1,0,0
(주)태원자산대부,1,0,0
(주)태원다이렉트대부,1,0,0
(주)태양엔피엘대부,1,0,0
(주)태상에이엠씨대부,1,0,0
(주)태산엔피엘대부,1,0,0
(주)태림대부,1,0,0
(주)태량금융자산대부,1,0,1
(주)태경에이엠씨대부,1,0,0
(주)태강에셋대부,1,0,0
(주)태강대부,1,0,0
(주)탑플랫폼대부,1,0,0
(주)탑엔피엘대부금융,1,0,0
(주)탑에이엠씨대부,1,0,0
(주)탑업자산관리대부,1,0,0
(주)탑모아대부,1,0,0
(주)탑리치대부,1,0,0
(주)타임투자금융대부,1,0,0
(주)타이거파트너스대부,1,0,0
(주)타겟펀딩대부,1,0,0
(주)킹대부동산,1,0,0
(주)키움자산관리대부,1,0,0
(주)키엠대부,1,0,0
(주)키머니대부,1,0,0
(주)클린자산관리대부,1,0,0
(주)클린대부금융,1,0,0
(주)클리오네대부,1,0,0
(주)큰숲대부,1,0,0
(주)큰빛인베스트대부,1,0,0
(주)크링대부,1,0,0
(주)크레딧펀딩대부,1,0,0
(주)크레딧캐피탈대부,1,0,0
(주)크라우드자산관리대부,1,0,0
(주)크라우드대부,1,0,0
(주)큐브제이자산관리대부,1,0,0
(주)큐브아이대부,1,0,0
(주)큐브대부,1,0,0
(주)퀀텀자산관리대부,1,0,0
(주)퀀텀대부,1,0,0
(주)쿼드리온대부,1,0,0
(주)콘스탄트대부,1,0,0
(주)콕핀테크대부,1,0,0
(주)코펀드대부,1,0,0
(주)코인캐피탈대부,1,0,0
(주)코엠에셋대부,1,0,0
(주)코암코대부,1,0,0
(주)코스모스대부,1,0,0
(주)코리아회생채권관리대부,1,0,0
(주)코리아인베스트먼트대부,1,0,0
(주)코리아인베스트대부,1,0,0
(주)코리아스탠다드대부에셋,1,0,0
(주)코끼리자산대부,1,0,0
(주)케이피케이자산관리대부,1,0,0
(주)케이피에이엠씨대부,1,0,0
(주)케이티대부,1,0,1
(주)케이탑자기관리부동산투자회사,1,0,0
(주)케이탑엔피엘,1,0,0
(주)케이크라우드대부,1,0,0
(주)케이지이니시스,1,0,0
(주)케이제이자산관리대부,1,0,0
(주)케이제이에이엠씨대부,1,0,0
(주)케이웨스트자산관리대부,1,0,0
(주)케이원파트너스대부,1,0,0
(주)케이원대부,1,0,0
(주)케이엠파이낸셜서비스대부,1,0,0
(주)케이엠자산대부,1,0,0
(주)케이엠에셋코리아대부,1,0,0
(주)케이엠에셋대부,1,0,0
(주)케이엠아이자산관리대부,1,0,0
(주)케이엔제이자산관리대부,1,0,0
(주)케이엔자산관리유동화대부,1,0,0
(주)케이엔에이대부,1,0,0
(주)케이엔씨대부,1,0,0
(주)케이에스핀테크대부,1,0,0
(주)케이에스디자산대부,1,0,0
(주)케이앤피자산관리대부,1,0,0
(주)케이앤제이대부,1,0,0
(주)케이앤와이자산관리대부,1,0,0
(주)케이앤씨자산관리대부,1,0,0
(주)케이알자산관리대부,1,0,0
(주)케이아이코아즈대부,1,0,0
(주)케이씨피드,1,0,0
(주)케이비자산관리대부,1,0,0
(주)케이비엔피엘대부,1,0,0
(주)케이비에프앤아이대부,1,0,0
(주)케이비금융대부,1,0,0
(주)케이바른대부,1,0,0
(주)케이리츠대부,1,0,0
(주)케이7대부,1,0,0
(주)컴패스대부,1,0,0
(주)커넥토대부,1,0,0
(주)캐시트리대부,1,0,0
(주)칸자산관리대부,1,0,0
(주)카인드대부,1,0,0
(주)카우산업개발대부,1,0,0
(주)카오스자산관리대부,1,0,0
(주)카리스에이엠씨대부,1,0,0
(주)카길애그리퓨리나,1,0,0
(주)친친디펀딩대부,1,0,0
(주)충남굿모닝대부,1,0,0
(주)춘몽대부,1,0,0
(주)초이자산관리대부,1,0,0
(주)초이스투자대부,1,0,0
(주)초이스드림대부,1,0,0
(주)청화대부,1,0,0
(주)청호자산관리,1,0,0
(주)청담에이엠씨대부,1,0,0
(주)천사크라우드대부,1,0,0
(주)처음앤씨,1,0,0
(주)채움엔피엘자산관리대부,1,0,0
(주)창조파트너스대부,1,0,0
(주)참자산관리대부,1,0,0
(주)찬웅에셋대부,1,0,0
(주)진천피씨,1,0,0
(주)진인베스트대부,1,0,0
(주)진원홀딩스대부,1,0,0
(주)진영에프앤아이대부,1,0,0
(주)진성엔피엘대부,1,0,0
(주)진보람대부,1,0,0
(주)진미대부,1,0,0
(주)진남대부,1,0,0
(주)지투펀딩대부,1,0,0
(주)지지대부투자,1,0,0
(주)지인파이낸스대부,1,0,0
(주)지인베스트대부,1,0,0
(주)지원파이낸셜대부,1,0,0
(주)지와이커머스,1,0,0
(주)지엠이대부,1,0,0
(주)지엘대부,1,0,0
(주)지엔피에셋대부,1,0,0
(주)지에이엠파트너스대부,1,0,0
(주)지에이엔피엘대부,1,0,0
(주)지에스투자대부,1,0,0
(주)지에스자산대부,1,0,0
(주)지앤티자산관리대부,1,0,0
(주)지앤비에이엠씨대부,1,0,0
(주)지안페어니스대부,1,0,0
(주)지안에셋대부,1,0,0
(주)지선에이엠씨대부,1,0,0
(주)지산엔피엘대부,1,0,0
(주)지비자산관리대부,1,0,0
(주)지니자산관리대부,1,0,1
(주)중앙베스트대부,1,0,0
(주)준엔터프라이즈,1,0,0
(주)주현대부,1,0,0
(주)주찬파이낸스대부,1,0,1
(주)주은건설대부,1,0,0
(주)주원에프앤디대부,1,0,0
(주)주나펀딩대부,1,0,0
(주)주나자산관리대부,1,0,0
(주)조이크레디트대부금융,1,0,0
(주)조은에이엠씨대부,1,0,0
(주)조은리츠대부금융,1,0,0
(주)조양엔피엘대부,1,0,0
(주)제피로스대부,1,0,0
(주)제퍼런스대부,1,0,0
(주)제주엔피엘대부자산관리,1,0,0
(주)제임스파이낸셜서비스대부,1,0,0
(주)제일자산관리대부,1,0,0
(주)제일에이엠씨대부,1,0,0
(주)제일미래대부,1,0,0
(주)제이희망드림대부,1,0,0
(주)제이피자산관리대부,1,0,0
(주)제이피인베스트먼트대부,1,0,0
(주)제이플러스인대부,1,0,0
(주)제이케이파트너스대부,1,0,0
(주)제이케이자산관리대부,1,0,0
(주)제이제이컴퍼니대부,1,0,0
(주)제이제이엔피엘대부,1,0,0
(주)제이자산대부,1,0,0
(주)제이오에이파이낸셜대부,1,0,0
(주)제이연대부,1,0,0
(주)제이엘케이파트너스파이낸셜대부,1,0,0
(주)제이엔피인베스트먼트컴퍼니대부,1,0,0
(주)제이엔피엘대부,1,0,0
(주)제이엔케이대부,1,0,0
(주)제이엔씨대부,1,0,0
(주)제이에스파워대부,1,0,0
(주)제이에스투자대부,1,0,1
(주)제이에스원대부,1,0,0
(주)제이에스엔피엘대부,1,0,0
(주)제이에스엔피앨대부,1,0,0
(주)제이에스에이엠씨대부,1,0,0
(주)제이에스앤대부,1,0,0
(주)제이에스디대부,1,0,0
(주)제이에너지대부,1,0,0
(주)제이앤제이투자대부,1,0,0
(주)제이앤제이에쿼티대부,1,0,0
(주)제이앤에이치컨설팅대부,1,0,0
(주)제이앤씨엔피엘인베스트먼트대부,1,0,0
(주)제이앤씨대부,1,0,0
(주)제이앤비파이낸스대부,1,0,0
(주)제이앤비대부,1,0,0
(주)제이알은성대부,1,0,0
(주)제이씨인베스트대부,1,0,0
(주)제이씨에프앤아이대부,1,0,0
(주)제이비인베스트먼트대부,1,0,0
(주)제이디파트너스대부,1,0,0
(주)제이디자산관리대부,1,0,0
(주)제이더블유엔피엘대부,1,0,1
(주)제이더블유에이엠씨대부,1,0,0
(주)제와부동산대부,1,0,0
(주)제시카자산대부,1,0,0
(주)제롬포인트자산관리대부,1,0,0
(주)제니스자산관리대부,1,0,1
(주)정오,1,0,0
(주)정상자산대부,1,0,0
(주)정명대부디벨로퍼스,1,0,0
(주)정광대부,1,0,0
(주)전진자산관리대부,1,0,0
(주)전자입찰대부,1,0,0
(주)전일대부,1,0,0
(주)전국엔피엘자산대부,1,0,0
(주)저스트인타임대부,1,0,0
(주)재인옥션대부,1,0,0
(주)재운캐피탈대부,1,0,0
(주)재성대부컨설팅,1,0,0
(주)재리치대부,1,0,0
(주)재네트대부,1,0,0
(주)재경자산관리대부,1,0,0
(주)장아,1,0,0
(주)장군의대부,1,0,0
(주)장강에셋대부,1,0,0
(주)자성엔피엘대부,1,0,0
(주)자성대부컴퍼니,1,0,0
(주)자산에셋대부,1,0,0
(주)자산관리케이대부,1,0,0
(주)자금대부,1,0,0
(주)잇츠글로벌대부,1,0,1
(주)일우파이낸스대부,1,0,0
(주)일군자산관리대부,1,0,0
(주)인터머니대부,1,0,0
(주)인케어파트너스대부,1,0,0
(주)인컴대부,1,0,0
(주)인에이블자산대부,1,0,0
(주)인앤아웃대부자산,1,0,0
(주)인베스톤리얼티대부,1,0,0
(주)인라이튼캐피탈대부,1,0,0
(주)인디대부,1,0,0
(주)인더스코대부,1,0,0
(주)이화에이엠씨대부,1,0,0
(주)이화금융대부,1,0,0
(주)이투대부,1,0,0
(주)이코넥스대부,1,0,0
(주)이케이자산관리대부,1,0,0
(주)이츠포유캐피탈대부,1,0,0
(주)이츠에이엠씨대부,1,0,1
(주)이천창고,1,0,0
(주)이지펀딩대부,1,0,0
(주)이지파이낸스대부,1,0,0
(주)이지코리아자산관리대부,1,0,0
(주)이지에셋자산관리대부,1,0,0
(주)이지에셋대부,1,0,0
(주)이지대부금융,1,0,0
(주)이제이대부,1,0,0
(주)이작아이앤씨대부,1,0,0
(주)이음대부컨설팅,1,0,0
(주)이오에이엠씨대부,1,0,0
(주)이오기업대부,1,0,0
(주)이엠파이낸셜대부,1,0,0
(주)이엘아이엠대부,1,0,0
(주)이에이치알크라우드대부,1,0,0
(주)이에이에이엠씨대부,1,0,0
(주)이에이스대부,1,0,0
(주)이에스코리아대부,1,0,0
(주)이에스엔피엘대부,1,0,0
(주)이에스어드바이저대부,1,0,0
(주)이십구대부,1,0,0
(주)이스트자산관리대부,1,0,0
(주)이븐대부,1,0,0
(주)이문캐피탈대부,1,0,0
(주)이루션대부,1,0,0
(주)이로움대부,1,0,0
(주)이레자산대부,1,0,0
(주)이든엔피엘대부,1,0,0
(주)이니자산대부,1,0,0
(주)이노와이즈대부,1,0,0
(주)이노에이엠씨대부,1,0,0
(주)이노벨대부금융,1,0,0
(주)이노대부,1,0,0
(주)이공대부,1,0,0
(주)이가에셋대부,1,0,0
(주)은예준대부파이낸셜,1,0,0
(주)은성투자대부,1,0,0
(주)윤후자산관리대부,1,0,0
(주)유투리더스대부,1,0,0
(주)유캔자산관리운용,1,0,0
(주)유진홀딩스대부업,1,0,1
(주)유진대부금융,1,0,0
(주)유제이더블유더블대부,1,0,0
(주)유엔아이자산관리대부,1,0,0
(주)유에이스대부,1,0,1
(주)유어파트너스대부,1,0,0
(주)유앤정대부,1,0,0
(주)유앤아이에이엠씨대부,1,0,0
(주)유앤미대부,1,0,0
(주)유앤디자산개발대부,1,0,0
(주)유앤디대부에이엠씨,1,0,0
(주)유안에이엠씨대부,1,0,0
(주)유안대부,1,0,0
(주)유아이크레디트대부,1,0,0
(주)유신에이엠씨대부,1,0,0
(주)유수금융대부,1,0,0
(주)유비어스에이엠씨대부,1,0,0
(주)유림케이대부,1,0,0
(주)유림에프앤아이대부,1,0,0
(주)유레카대부,1,0,0
(주)유니트랙대부,1,0,0
(주)유니어스펀딩대부,1,0,0
(주)유니앤파트너스대부,1,0,0
(주)유니시스플래닛대부,1,0,0
(주)유니스한국자산관리대부,1,0,0
(주)유노자산관리대부,1,0,0
(주)유노스프레스티지대부,1,0,0
(주)유나이티드파이낸스대부,1,0,0
(주)유나대부,1,0,0
(주)유건대부,1,0,0
(주)윈즈에프앤아이대부,1,0,0
(주)위펀딩,1,0,0
(주)위즈온기업금융대부,1,0,0
(주)위드파트너스대부,1,0,0
(주)위드자산관리대부,1,0,0
(주)위드원대부,1,0,0
(주)위드에이엠씨대부,1,0,0
(주)위드부동산자산관리대부,1,0,0
(주)위드군대부,1,0,0
(주)위더스자산대부,1,0,0
(주)위너스홀딩스대부,1,0,0
(주)위너스투자운용대부,1,0,0
(주)웰컴365대부,1,0,0
(주)웰스펀딩대부,1,0,0
(주)웰스파트너스대부,1,0,0
(주)웰스자산관리대부,1,0,0
(주)웨이브인컴파트너대부,1,0,0
(주)월드펀딩대부,1,0,0
(주)월드인베스트대부,1,0,0
(주)원천대부,1,0,0
(주)원앤온리엔피엘대부,1,0,1
(주)원메이드대부,1,0,0
(주)울산엔피엘대부,1,0,0
(주)우지자산관리대부,1,0,0
(주)우주조인어스홀딩스,1,0,0
(주)우주자산대부,1,0,0
(주)우제대부에이비씨,1,0,0
(주)우정자산관리대부,1,0,0
(주)우양네트웍스,1,0,0
(주)우성자산관리대부,1,0,0
(주)우림자산관리대부,1,0,0
(주)우리핀테크대부,1,0,0
(주)우리테크대부,1,0,0
(주)우리크라우드대부,1,0,0
(주)우리제이에이치에스자산관리대부,1,0,0
(주)우리이음대부,1,0,0
(주)우리비지니스앤대부,1,0,0
(주)우리모아대부,1,0,0
(주)우드랜드자산관리대부,1,0,0
(주)우경에이엠씨대부법인,1,0,0
(주)욜로엔피엘자산관리대부,1,0,0
(주)와이프대부,1,0,0
(주)와이케이자산관리대부,1,0,0
(주)와이지에셋대부,1,0,0
(주)와이즈큐,1,0,0
(주)와이즈에프앤아이,1,0,0
(주)와이제이홀딩스,1,0,0
(주)와이제이티대부,1,0,0
(주)와이유파트너스,1,0,0
(주)와이엠투자대부,1,0,0
(주)와이엘대부,1,0,0
(주)와이엔파트너스대부,1,0,0
(주)와이에스홀딩스대부,1,0,0
(주)와이에스자산관리대부,1,0,0
(주)와이에스대부코리아,1,0,0
(주)와이앤케이인베스트먼트대부,1,0,0
(주)와이그룹,1,0,0
(주)와우에셋대부,1,0,0
(주)옴니홀딩스대부,1,0,0
(주)올집핀테크대부,1,0,0
(주)올지에이엠씨대부,1,0,1
(주)올원대부,1,0,0
(주)올리부자산관리대부,1,0,0
(주)온누리에이엠씨대부,1,0,0
(주)온나라에이엠씨대부,1,0,0
(주)오투인베스트먼트대부,1,0,0
(주)오케이핀텍대부,1,0,0
(주)오케이플러스대부,1,0,0
(주)오케이파이낸셜대부,1,0,0
(주)오케이캐쉬대부,1,0,0
(주)오케이자산관리대부,1,0,0
(주)오케이이지대부,1,0,0
(주)오케이다함께대부,1,0,0
(주)오천디대부,1,0,0
(주)오천경매,1,0,0
(주)오아시스에프앤아이대부,1,0,0
(주)오아시스에이엠씨대부,1,0,0
(주)오션홀딩스대부,1,0,0
(주)오션펀딩,1,0,0
(주)오션에이엠씨대부,1,0,0
(주)오성에셋대부자산관리,1,0,0
(주)오성부동산대부컨설팅,1,0,0
(주)오리온캐피탈대부,1,0,0
(주)오름엔피엘대부,1,0,0
(주)오렌지대부금융,1,0,0
(주)오래오대부법인,1,0,0
(주)오누리인터내셔날대부,1,0,0
(주)오나론대부,1,0,0
(주)옐로에셋대부,1,0,0
(주)예당이앤디,1,0,0
(주)예님누리그룹대부,1,0,0
(주)연합플래닝,1,0,0
(주)연플러스대부,1,0,0
(주)엠포인트자산관리대부,1,0,0
(주)엠펀드클라우드대부,1,0,0
(주)엠티에스랩대부,1,0,0
(주)엠케이파이낸셜대부,1,0,0
(주)엠케이클라우드대부,1,0,0
(주)엠케이캐피탈대부,1,0,0
(주)엠케이자산관리앤대부,1,0,0
(주)엠캐피탈대부,1,0,0
(주)엠제이인베스트먼트,1,0,0
(주)엠엔에스대부,1,0,0
(주)엠에쿼티자산관리대부,1,0,0
(주)엠에이피대부,1,0,0
(주)엠에이치파이낸스대부,1,0,0
(주)엠앤씨파이낸셜대부,1,0,1
(주)엠비엠대부,1,0,0
(주)엠마우스파이낸셜대부,1,0,0
(주)엘하비스트대부,1,0,0
(주)엘피파이낸셜대부,1,0,0
(주)엘티300자산관리대부,1,0,0
(주)엘케이펀딩대부,1,0,0
(주)엘케이자산대부,1,0,0
(주)엘제이파이낸셜대부,1,0,1
(주)엘에스인베스트먼트자산관리대부,1,0,0
(주)엘에스소셜대부,1,0,0
(주)엘앤비펀딩대부,1,0,0
(주)엘림자산관리대부,1,0,0
(주)엘리트핀테크대부,1,0,0
(주)엔피옥션대부,1,0,0
(주)엔피엘파트너스대부,1,0,0
(주)엔피엘태인자산관리대부,1,0,0
(주)엔피엘코리아대부,1,0,0
(주)엔피엘추심대부,1,0,0
(주)엔피엘자산대부,1,0,0
(주)엔피엘자산관리대부,1,0,0
(주)엔피엘인베스트먼트대부,1,0,0
(주)엔피엘에이엠씨대부,1,0,0
(주)엔피엘대신대부,1,0,0
(주)엔피엘대부인베스트먼트,1,0,0
(주)엔피엘대부,1,0,0
(주)엔피엘가온누리대부,1,0,0
(주)엔피엘 대부,1,0,0
(주)엔파트너스엠대부,1,0,0
(주)엔투오대부,1,0,1
(주)엔케이파트너스대부,1,0,0
(주)엔젤크라우드대부,1,0,0
(주)엔에이치비에이치대부,1,0,0
(주)엔씨파이낸스대부,1,0,0
(주)엔씨자산관리대부,1,0,0
(주)엔비캐피탈대부,1,0,0
(주)엑시스대부,1,0,0
(주)엑스포대부금융,1,0,0
(주)엑셀시어대부,1,0,0
(주)에프케이대부,1,0,0
(주)에프지금융대부,1,0,0
(주)에프엠에스대부,1,0,0
(주)에프에프에이자산관리대부,1,0,0
(주)에프앤제이자산관리대부,1,0,0
(주)에프앤비대부,1,0,0
(주)에치제이인베스트먼트에이엠씨대부,1,0,0
(주)에이피엘파이낸셜대부,1,0,0
(주)에이티코넥,1,0,0
(주)에이코리아대부,1,0,0
(주)에이치포대부,1,0,0
(주)에이치제이케이대부,1,0,0
(주)에이치제이대부,1,0,0
(주)에이치제이뉴캐피탈대부,1,0,0
(주)에이치자산관리대부,1,0,0
(주)에이치와이엠대부,1,0,0
(주)에이치엔피엘대부,1,0,0
(주)에이치엔엔피엘대부,1,0,0
(주)에이치에이대부,1,0,0
(주)에이치에스펀딩대부,1,0,0
(주)에이치에스자산대부,1,0,0
(주)에이치에스엔피엘인베스트먼트대부,1,0,0
(주)에이치에스에이치대부,1,0,0
